year;indicator;perspective;group;country;amount;unit;population;region;ocde
2013;Climate Change (Short-Term);Domestic production;N2O;Libya;1.50445;Million tonnes CO2 eq.;13.45134118;Africa;no
2014;Climate Change (Short-Term);Consumption footprint;CH4;Libya;18.06146;Million tonnes CO2 eq.;13.45134118;Africa;no
2014;Climate Change (Short-Term);Consumption footprint;CO2;Libya;49.23007;Million tonnes CO2 eq.;13.45134118;Africa;no
2014;Climate Change (Short-Term);Consumption footprint;N2O;Libya;4.16232;Million tonnes CO2 eq.;13.45134118;Africa;no
2014;Climate Change (Short-Term);Domestic production;CH4;Libya;21.32962;Million tonnes CO2 eq.;13.45134118;Africa;no
2014;Climate Change (Short-Term);Domestic production;CO2;Libya;53.57383;Million tonnes CO2 eq.;13.45134118;Africa;no
2014;Climate Change (Short-Term);Domestic production;N2O;Libya;1.48308;Million tonnes CO2 eq.;13.45134118;Africa;no
2015;Climate Change (Short-Term);Consumption footprint;CH4;Libya;15.48326;Million tonnes CO2 eq.;13.45134118;Africa;no
2015;Climate Change (Short-Term);Consumption footprint;CO2;Libya;44.31071;Million tonnes CO2 eq.;13.45134118;Africa;no
2015;Climate Change (Short-Term);Consumption footprint;N2O;Libya;1.9099;Million tonnes CO2 eq.;13.45134118;Africa;no
2015;Climate Change (Short-Term);Domestic production;CH4;Libya;19.84435;Million tonnes CO2 eq.;13.45134118;Africa;no
2015;Climate Change (Short-Term);Domestic production;CO2;Libya;50.61117;Million tonnes CO2 eq.;13.45134118;Africa;no
2015;Climate Change (Short-Term);Domestic production;N2O;Libya;1.44165;Million tonnes CO2 eq.;13.45134118;Africa;no
2016;Climate Change (Short-Term);Consumption footprint;CH4;Libya;18.46844;Million tonnes CO2 eq.;13.45134118;Africa;no
2016;Climate Change (Short-Term);Consumption footprint;CO2;Libya;48.92873;Million tonnes CO2 eq.;13.45134118;Africa;no
2016;Climate Change (Short-Term);Consumption footprint;N2O;Libya;2.1642;Million tonnes CO2 eq.;13.45134118;Africa;no
2016;Climate Change (Short-Term);Domestic production;CH4;Libya;19.84432;Million tonnes CO2 eq.;13.45134118;Africa;no
2016;Climate Change (Short-Term);Domestic production;CO2;Libya;52.33628;Million tonnes CO2 eq.;13.45134118;Africa;no
2016;Climate Change (Short-Term);Domestic production;N2O;Libya;1.44157;Million tonnes CO2 eq.;13.45134118;Africa;no
2017;Climate Change (Short-Term);Consumption footprint;CH4;Libya;14.36617;Million tonnes CO2 eq.;13.45134118;Africa;no
2017;Climate Change (Short-Term);Consumption footprint;CO2;Libya;43.94157;Million tonnes CO2 eq.;13.45134118;Africa;no
2017;Climate Change (Short-Term);Consumption footprint;N2O;Libya;2.27408;Million tonnes CO2 eq.;13.45134118;Africa;no
2017;Climate Change (Short-Term);Domestic production;CH4;Libya;19.84432;Million tonnes CO2 eq.;13.45134118;Africa;no
2017;Climate Change (Short-Term);Domestic production;CO2;Libya;57.06589;Million tonnes CO2 eq.;13.45134118;Africa;no
2017;Climate Change (Short-Term);Domestic production;N2O;Libya;1.44151;Million tonnes CO2 eq.;13.45134118;Africa;no
2018;Climate Change (Short-Term);Consumption footprint;CH4;Libya;22.18849;Million tonnes CO2 eq.;13.45134118;Africa;no
2018;Climate Change (Short-Term);Consumption footprint;CO2;Libya;48.33064;Million tonnes CO2 eq.;13.45134118;Africa;no
2018;Climate Change (Short-Term);Consumption footprint;N2O;Libya;3.07659;Million tonnes CO2 eq.;13.45134118;Africa;no
2018;Climate Change (Short-Term);Domestic production;CH4;Libya;19.84435;Million tonnes CO2 eq.;13.45134118;Africa;no
2018;Climate Change (Short-Term);Domestic production;CO2;Libya;55.20183;Million tonnes CO2 eq.;13.45134118;Africa;no
2018;Climate Change (Short-Term);Domestic production;N2O;Libya;1.44147;Million tonnes CO2 eq.;13.45134118;Africa;no
1991;Climate Change (Short-Term);Consumption footprint;CH4;Lithuania;12.6466;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1991;Climate Change (Short-Term);Consumption footprint;CO2;Lithuania;25.73419;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1991;Climate Change (Short-Term);Consumption footprint;N2O;Lithuania;3.40152;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1991;Climate Change (Short-Term);Domestic production;CH4;Lithuania;10.40668;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1991;Climate Change (Short-Term);Domestic production;CO2;Lithuania;29.94223;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1991;Climate Change (Short-Term);Domestic production;N2O;Lithuania;3.98938;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1992;Climate Change (Short-Term);Consumption footprint;CH4;Lithuania;12.52979;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1992;Climate Change (Short-Term);Consumption footprint;CO2;Lithuania;15.26056;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1992;Climate Change (Short-Term);Consumption footprint;N2O;Lithuania;3.25043;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1992;Climate Change (Short-Term);Domestic production;CH4;Lithuania;10.08255;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1992;Climate Change (Short-Term);Domestic production;CO2;Lithuania;17.62223;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1992;Climate Change (Short-Term);Domestic production;N2O;Lithuania;3.44353;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1993;Climate Change (Short-Term);Consumption footprint;CH4;Lithuania;14.8016;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1993;Climate Change (Short-Term);Consumption footprint;CO2;Lithuania;17.34695;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1993;Climate Change (Short-Term);Consumption footprint;N2O;Lithuania;2.59484;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1993;Climate Change (Short-Term);Domestic production;CH4;Lithuania;8.35578;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1993;Climate Change (Short-Term);Domestic production;CO2;Lithuania;13.42001;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1993;Climate Change (Short-Term);Domestic production;N2O;Lithuania;3.00917;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1994;Climate Change (Short-Term);Consumption footprint;CH4;Lithuania;12.28672;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1994;Climate Change (Short-Term);Consumption footprint;CO2;Lithuania;15.40944;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1994;Climate Change (Short-Term);Consumption footprint;N2O;Lithuania;2.23872;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1994;Climate Change (Short-Term);Domestic production;CH4;Lithuania;7.50435;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1994;Climate Change (Short-Term);Domestic production;CO2;Lithuania;13.16929;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1994;Climate Change (Short-Term);Domestic production;N2O;Lithuania;2.62646;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1995;Climate Change (Short-Term);Consumption footprint;CH4;Lithuania;11.43886;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1995;Climate Change (Short-Term);Consumption footprint;CO2;Lithuania;14.07236;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1995;Climate Change (Short-Term);Consumption footprint;N2O;Lithuania;2.21838;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1995;Climate Change (Short-Term);Domestic production;CH4;Lithuania;7.03844;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1995;Climate Change (Short-Term);Domestic production;CO2;Lithuania;12.89655;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1995;Climate Change (Short-Term);Domestic production;N2O;Lithuania;2.52079;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1996;Climate Change (Short-Term);Consumption footprint;CH4;Lithuania;11.59459;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1996;Climate Change (Short-Term);Consumption footprint;CO2;Lithuania;13.88406;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1996;Climate Change (Short-Term);Consumption footprint;N2O;Lithuania;2.4747;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1996;Climate Change (Short-Term);Domestic production;CH4;Lithuania;6.86092;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1996;Climate Change (Short-Term);Domestic production;CO2;Lithuania;13.66529;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1996;Climate Change (Short-Term);Domestic production;N2O;Lithuania;2.7828;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1997;Climate Change (Short-Term);Consumption footprint;CH4;Lithuania;11.80747;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1997;Climate Change (Short-Term);Consumption footprint;CO2;Lithuania;15.83111;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1997;Climate Change (Short-Term);Consumption footprint;N2O;Lithuania;2.55963;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1997;Climate Change (Short-Term);Domestic production;CH4;Lithuania;6.89314;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1997;Climate Change (Short-Term);Domestic production;CO2;Lithuania;13.44835;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1997;Climate Change (Short-Term);Domestic production;N2O;Lithuania;2.85749;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1998;Climate Change (Short-Term);Consumption footprint;CH4;Lithuania;13.96097;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1998;Climate Change (Short-Term);Consumption footprint;CO2;Lithuania;18.17362;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1998;Climate Change (Short-Term);Consumption footprint;N2O;Lithuania;3.02143;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1998;Climate Change (Short-Term);Domestic production;CH4;Lithuania;6.85249;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1998;Climate Change (Short-Term);Domestic production;CO2;Lithuania;14.54696;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1998;Climate Change (Short-Term);Domestic production;N2O;Lithuania;2.96835;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1999;Climate Change (Short-Term);Consumption footprint;CH4;Lithuania;16.15341;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1999;Climate Change (Short-Term);Consumption footprint;CO2;Lithuania;16.85749;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1999;Climate Change (Short-Term);Consumption footprint;N2O;Lithuania;3.80154;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1999;Climate Change (Short-Term);Domestic production;CH4;Lithuania;6.50697;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1999;Climate Change (Short-Term);Domestic production;CO2;Lithuania;12.19855;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
1999;Climate Change (Short-Term);Domestic production;N2O;Lithuania;2.89239;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2000;Climate Change (Short-Term);Consumption footprint;CH4;Lithuania;10.98965;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2000;Climate Change (Short-Term);Consumption footprint;CO2;Lithuania;15.69459;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2000;Climate Change (Short-Term);Consumption footprint;N2O;Lithuania;3.1628;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2000;Climate Change (Short-Term);Domestic production;CH4;Lithuania;6.43133;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2000;Climate Change (Short-Term);Domestic production;CO2;Lithuania;10.75401;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2000;Climate Change (Short-Term);Domestic production;N2O;Lithuania;2.99923;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2001;Climate Change (Short-Term);Consumption footprint;CH4;Lithuania;11.48917;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2001;Climate Change (Short-Term);Consumption footprint;CO2;Lithuania;13.92456;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2001;Climate Change (Short-Term);Consumption footprint;N2O;Lithuania;3.19831;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2001;Climate Change (Short-Term);Domestic production;CH4;Lithuania;6.24544;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2001;Climate Change (Short-Term);Domestic production;CO2;Lithuania;11.54066;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2001;Climate Change (Short-Term);Domestic production;N2O;Lithuania;3.02353;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2002;Climate Change (Short-Term);Consumption footprint;CH4;Lithuania;12.02942;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2002;Climate Change (Short-Term);Consumption footprint;CO2;Lithuania;16.27586;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2002;Climate Change (Short-Term);Consumption footprint;N2O;Lithuania;3.23032;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2002;Climate Change (Short-Term);Domestic production;CH4;Lithuania;6.53891;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2002;Climate Change (Short-Term);Domestic production;CO2;Lithuania;11.55054;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2002;Climate Change (Short-Term);Domestic production;N2O;Lithuania;3.17503;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2003;Climate Change (Short-Term);Consumption footprint;CH4;Lithuania;12.51492;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2003;Climate Change (Short-Term);Consumption footprint;CO2;Lithuania;17.36038;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2003;Climate Change (Short-Term);Consumption footprint;N2O;Lithuania;3.37057;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2003;Climate Change (Short-Term);Domestic production;CH4;Lithuania;6.47787;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2003;Climate Change (Short-Term);Domestic production;CO2;Lithuania;11.51359;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2003;Climate Change (Short-Term);Domestic production;N2O;Lithuania;3.21976;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2004;Climate Change (Short-Term);Consumption footprint;CH4;Lithuania;9.06824;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2004;Climate Change (Short-Term);Consumption footprint;CO2;Lithuania;17.7789;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2004;Climate Change (Short-Term);Consumption footprint;N2O;Lithuania;2.25928;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2004;Climate Change (Short-Term);Domestic production;CH4;Lithuania;6.60941;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2004;Climate Change (Short-Term);Domestic production;CO2;Lithuania;12.05813;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2004;Climate Change (Short-Term);Domestic production;N2O;Lithuania;3.40736;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2005;Climate Change (Short-Term);Consumption footprint;CH4;Lithuania;8.98952;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2005;Climate Change (Short-Term);Consumption footprint;CO2;Lithuania;18.59292;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2005;Climate Change (Short-Term);Consumption footprint;N2O;Lithuania;2.32455;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2005;Climate Change (Short-Term);Domestic production;CH4;Lithuania;6.4146;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2005;Climate Change (Short-Term);Domestic production;CO2;Lithuania;12.89743;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2005;Climate Change (Short-Term);Domestic production;N2O;Lithuania;3.63423;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2006;Climate Change (Short-Term);Consumption footprint;CH4;Lithuania;9.9141;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2006;Climate Change (Short-Term);Consumption footprint;CO2;Lithuania;20.6304;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2006;Climate Change (Short-Term);Consumption footprint;N2O;Lithuania;2.51121;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2006;Climate Change (Short-Term);Domestic production;CH4;Lithuania;6.43202;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2006;Climate Change (Short-Term);Domestic production;CO2;Lithuania;13.02355;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2006;Climate Change (Short-Term);Domestic production;N2O;Lithuania;3.57878;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2007;Climate Change (Short-Term);Consumption footprint;CH4;Lithuania;10.56364;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2007;Climate Change (Short-Term);Consumption footprint;CO2;Lithuania;22.84493;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2007;Climate Change (Short-Term);Consumption footprint;N2O;Lithuania;3.10296;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2007;Climate Change (Short-Term);Domestic production;CH4;Lithuania;6.54516;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2007;Climate Change (Short-Term);Domestic production;CO2;Lithuania;14.44231;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2007;Climate Change (Short-Term);Domestic production;N2O;Lithuania;4.25087;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2008;Climate Change (Short-Term);Consumption footprint;CH4;Lithuania;11.18039;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2008;Climate Change (Short-Term);Consumption footprint;CO2;Lithuania;23.71608;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2008;Climate Change (Short-Term);Consumption footprint;N2O;Lithuania;3.73877;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2008;Climate Change (Short-Term);Domestic production;CH4;Lithuania;6.13344;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2008;Climate Change (Short-Term);Domestic production;CO2;Lithuania;14.40576;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2008;Climate Change (Short-Term);Domestic production;N2O;Lithuania;4.66431;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
2009;Climate Change (Short-Term);Consumption footprint;CH4;Lithuania;9.65377;Million tonnes CO2 eq.;6.281892031;Eastern Europe;yes
